,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
1006,1507,1507,2815,"a 56-year-old man comes to the clinic for a check-up. he presents with a 1-year history of worsening shortness of breath and weight loss. he is a former construction worker, and worked in a steel mill when he was in high school. he is an active smoker with a 36-pack-year smoking history. the blood pressure is 130/78 mm hg, pulse rate is 90/min, respiratory rate is 17/min, and the bmi is 31 kg/m2. the patient is afebrile and the oxygen saturation at rest is 95% on room air. the pulmonary examination reveals a mildly prolonged expiratory phase, and no wheezing or crackles are auscultated. a pulmonary function test is recommended for the patient, and 2 weeks later he returns with a report that shows an fev1/fvc ratio of 60% and fev1 of 50% of the predicted value. the lung volumes show a total lung capacity of 110% of predicted value, a residual volume of 115% of predicted value, and a dlco of 60% of predicted value. which of the following is the most likely diagnosis?",Chronic obstructive pulmonary disease,Obesity hypoventilation syndrome,Idiopathic pulmonary fibrosis,Asbestosis,Chronic obstructive pulmonary disease,Other,MedQA_USMLE,case_2815,ungendered
1007,1508,1508,2817,"a 29-year-old woman is hospitalized due to depression and suicidal ideation. she has a 5-year history of chaotic relationships that last only a few short weeks or months. each relationship has left her feeling abandoned, empty, and extremely upset. during these periods, the patient confesses to shopping and making big purchases on impulse. she says she gets bored easily and moves on to the next adventure. the patient denies any changes in appetite, energy level, or concentration. on examination, multiple linear lacerations of varying phases of healing were noted on her forearms and trunk. following consultation, she praises physicians to be ‘the best people on the planet’, but when the nurse came in to take her blood, she furiously stated that ‘all nurses are incompetent and cruel’. which of the following is the most likely diagnosis?",Bipolar I disorder,Borderline personality disorder,Factitious disorder,Histrionic personality disorder,Borderline personality disorder,Other,MedQA_USMLE,case_2817,ungendered
1008,1509,1509,2820,"a 57-year-old man presents to the office with complaints of perianal pain during defecation and perineal heaviness for 1 month. he also complains of discharge around his anus, and bright red bleeding during defecation. the patient provides a history of having a sexual relationship with other men without using any methods of protection. the physical examination demonstrates edematous verrucous anal folds that are of hard consistency and painful to the touch. a proctosigmoidoscopy reveals an anal canal ulcer with well defined, indurated borders on a white background. a biopsy is taken and the results are pending. what is the most likely diagnosis?",Hemorrhoids,Polyps,Anal cancer,Proctitis,Anal cancer,Infectious Diseases,MedQA_USMLE,case_2820,ungendered
1009,1510,1510,2821,"a 25-year-old primigravida woman at 35 weeks estimated gestational age presents with a headache for the past 5 hours. she describes the headache as severe and incapacitating and showing no response to acetaminophen. in the emergency department, her blood pressure is found to be 150/100 mm hg, pulse is 88/min, respiratory rate is 30/min, and temperature is 37.0°c (98.6°f). her records show that her blood pressure was the same yesterday during her regular antenatal visit. chest auscultation reveals bilateral crackles along the lung base. abdominal examination reveals a gravid uterus consistent with a gestational age of 32 weeks and a floating fetus in a cephalic presentation. pelvic examination is performed which shows a closed firm cervix with no evidence of bleeding or discharge. moderate pitting edema is noted and neurologic examination shows generalized hyperreflexia. laboratory findings are significant for the following:
hemoglobin 12.5 g/dl
platelets 185,000/μl
serum creatinine 0.4 mg/dl
spot urine creatinine 110 mg/dl
spot urine protein 360 mg/dl
ast 40 iu/l
which of the following is the most likely diagnosis in this patient?",Preeclampsia with severe features,Gestational hypertension,HELLP syndrome,Eclampsia,Preeclampsia with severe features,Obstetrics and Gynecology,MedQA_USMLE,case_2821,ungendered
1010,1513,1513,2826,"a 20-year-old man presents with a painless neck mass that has gradually increased in size. the mass is anteromedial to the right sternocleidomastoid muscle and has been present for 3 years. the mass increased in size and became more tender following an upper respiratory infection. an ultrasound of the neck identifies a single, round cystic mass with uniform, low echogenicity, and no internal septations. a contrast-enhanced ct scan of the neck shows a homogeneous mass with low attenuation centrally and with smooth rim enhancement. which of the following is the most likely diagnosis?",First branchial cleft cyst,Second branchial cleft cyst,Sternomastoid tumor,Ectopic thyroid tissue,Second branchial cleft cyst,Hematology and Oncology,MedQA_USMLE,case_2826,ungendered
1011,1514,1514,2830,"a 53-year-old man presents to the office complaining of persistent abdominal pain. he states that he has gained 4.5 kg (10.0 lb) because the pain is only relieved by eating. the patient also admits that he has had numerous loose, foul-smelling stools over the last few weeks with associated nausea. he has taken some over the counter antacids without relief or change in symptoms. his blood pressure is 132/76 mm hg, respiratory rate is 14/min, and heart rate is 75/min. physical examination reveals mild tenderness to palpation of the upper abdomen. which of the following is the most likely diagnosis?",NSAID induced peptic ulcer disease,Zollinger-Ellison syndrome,Intestinal type gastric adenocarcinoma,Whipple disease,Zollinger-Ellison syndrome,Gastrointestinal System,MedQA_USMLE,case_2830,ungendered
1012,1515,1515,2834,"a 35-year-old man presents with loose stools and left lower quadrant abdominal pain. he says he passes 8–10 loose stools per day. the volume of each bowel movement is small and appears mucoid with occasional blood. the patient reports a 20-pack-year smoking history. he also says he recently traveled abroad about 3 weeks ago to egypt. the vital signs include: blood pressure 120/76 mm hg, pulse 74/min, and temperature 36.5°c (97.8°f). on physical examination, mild to moderate tenderness to palpation in the left lower quadrant with no rebound or guarding is present. rectal examination shows the presence of perianal skin ulcers. which of the following is the most likely diagnosis in this patient?",Crohn’s disease,Salmonellosis,Amebiasis,Ulcerative colitis,Amebiasis,Gastrointestinal System,MedQA_USMLE,case_2834,ungendered
1013,1516,1516,2835,a 4-month-old adopted infant is brought to the pediatrician because of feeding problems and recurrent fungal and bacterial infections. her family has almost no background information about the infant. they report that she is a little fragile and looks different compared to other infants her age. physical evaluation reveals a cleft lip with intact hard and soft palate and mild jaw malformation. an echocardiogram reveals an interrupted aortic arch. further investigation reveals leukopenia and mild hypocalcemia. these findings support a diagnosis of which of the following?,DiGeorge syndrome,Chediak-Higashi syndrome,Wiskott-Aidrich syndrome,Severe combined immunodeficiency (SCID),DiGeorge syndrome,Pediatrics and Neonatology,MedQA_USMLE,case_2835,ungendered
1014,1517,1517,2837,"a 60-year-old man, who was a coal miner for more than 15 years presents with complaints of a cough and shortness of breath. his cough started 6 years ago and is dry and persistent. the shortness of breath started 4 months ago and is exacerbated by physical activity. when interviewed, his physician discovers that he doesn’t take any safety measures when working in the mines. vital signs include: heart rate 85/min, respiratory rate 32/min, and blood pressure 125/90 mm hg. on physical examination, there are diminished respiratory sounds on both sides. in his chest x-ray, interstitial fibrosis with reticulonodular infiltrate with honeycombing is found on both sides. what is the most likely diagnosis?",Bronchogenic carcinoma,Coal worker' s pneumoconiosis,Asbestosis,Caplan syndrome,Coal worker' s pneumoconiosis,Other,MedQA_USMLE,case_2837,ungendered
1015,1518,1518,2841,"a 14-month-old boy is brought in by his parents with an 8-month history of diarrhea, abdominal tenderness and concomitant failure to thrive. the pediatric attending physician believes that crohn’s disease is the best explanation of this patient’s symptoms. based on the pediatric attending physician’s experience, the pretest probability of this diagnosis is estimated at 40%. according to fagan nomogram (see image). if the likelihood ratio of a negative test result (lr-) for crohn’s disease is 0.04, what is the chance that this is the correct diagnosis in this patient with a negative test result?",75%,97.5%,40%,2.5%,2.5%,Gastrointestinal System,MedQA_USMLE,case_2841,ungendered
1016,1519,1519,2842,"a 13-year-old boy is being evaluated for failure to thrive and bad performance at school. he has a history of microcytic anemia and takes a multivitamin every morning with breakfast. an electrophoresis analysis shows no adult hemoglobin (hba), elevated hemoglobin adult type 2 (hba2), and normal fetal hemoglobin (hbf). a skull x-ray revealed a crewcut appearance. which of the following is the most likely diagnosis?",Hb Bart disease,α-thal trait,HbH disease,β-thal major,β-thal major,Hematology and Oncology,MedQA_USMLE,case_2842,ungendered
