,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
544,823,823,1743,"A 69-year-old male presents to his primary care physician for pain in his arm! The patient states that his father recently died of a heart attack which motivated him to join his local gymnasium! After completing a set of weight lifting, he felt a ""pop"" in his right arm, followed by pain! Since the incident, he has been unable to carry items or lift his arm over his head without difficulty and pain! The patient has a past medical history of obesity, diabetes, hypertension, and constipation! His current medications include lisinopril, metformin, insulin, and fiber supplements! On physical exam, you note pain with flexion of the forearm and abduction of the arm with 1/5 strength! There is also weakness of abduction of the affected arm with 3/5 strength! Inspection of the upper extremity reveals the finding in Figure A! Which of the following is the most likely diagnosis?",Biceps tendon rupture,Biceps tendinopathy,Supraspinatus rupture,Biceps muscle tear,Biceps tendon rupture,Other,MedQA_USMLE,case_1743,ungendered
545,824,824,1745,"A 5-year-old is brought into your office by his mother! His mother states that he is having 10-20 episodes per day where he stops responding to his mother and is found staring out of the window! During these periods, he blinks more frequently than normal, but returns to his normal self afterwards! These episodes last 30 to 60 seconds! His mother states that all of his milestones have been normal and he had an uncomplicated birth! His mother also denies any other recent illness! On exam, his vitals are normal! During one of these episodes in the office, his EEG shows three-per-second spike and wave discharge! What is the most likely diagnosis?",Febrile seizure,Absence seizure,Hearing deficits,Juvenile myoclonic epilepsy,Absence seizure,Neurology,MedQA_USMLE,case_1745,ungendered
546,830,830,1753,"A 42-year-old female presents to the emergency department with two days of severe abdominal pain and fever! The patient has a history of gallstones, for which she was scheduled to have a cholecystectomy in two weeks! On physical exam, her abdomen is tender to palpation over the epigastrium, without rebound or guarding! The patient is noticeably jaundiced! Laboratory evaluation is notable for a leukocytosis and a total bilirubin of 6!4 mg/dL! What is the diagnosis in this patient?",Acute cholangitis,Primary sclerosing cholangitis,Chronic pancreatitis,Acute cholecystitis,Acute cholangitis,Gastrointestinal System,MedQA_USMLE,case_1753,ungendered
547,833,833,1758,"A 6-year-old boy is brought to the pediatrician complaining of itchy eyes! The mother states that she has noted that he has been tearing and that both of his eyes have been red for the past 4 days! The patient denies any pain but has had a runny nose for the past week! The mother states that he has not had any sick contacts, and he has been home from school for summer vacation! She notices that his symptoms seem to improve in the evening after he showers! His temperature is 97!0°F (36!1°C), blood pressure is 100/66 mmHg, pulse is 90/min, respirations are 22/min, and oxygen saturation is 98% on room air! Physical exam is notable for the finding in Figure A! Which of the following is the most likely diagnosis?",Viral conjunctivitis,Endophthalmitis,Allergic conjunctivitis,Corneal abrasion,Allergic conjunctivitis,Pediatrics and Neonatology,MedQA_USMLE,case_1758,ungendered
548,835,835,1760,"A 67-year-old female presents to her primary care physician complaining of headaches in her left temple and scalp area, neck stiffness, occasional blurred vision, and pain in her jaw when chewing! The appropriate medical therapy is initiated, and a subsequent biopsy of the temporal artery reveals arteritis! Five months later, the patient returns to her physician with a complaint of weakness, leading to difficulty climbing stairs, rising from a chair, and combing her hair! The patient states that this weakness has worsened gradually over the last 2 months! She reports that her headaches, jaw pain, and visual disturbances have resolved! Physical examination is significant for 4/5 strength for both hip flexion/extension as well as shoulder flexion/extension/abduction! Initial laboratory work-up reveals ESR and creatine kinase levels within normal limits! Which of the following is the most likely diagnosis in this patient's current presentation?",Dermatomyositis,Polymyositis,Drug-induced myopathy,Polymyalgia rheumatica,Drug-induced myopathy,Rheumatology,MedQA_USMLE,case_1760,ungendered
549,836,836,1762,"A 32-year-old woman comes in to see her physician because she has had undiagnosed abdominal pain for the past 3 and a half years! Her pain is not related to meals and does not correspond to a particular time of day, although she does report nausea and bloating! In the past two years she has had two endoscopies, a colonoscopy, and an exploratory laproscopy - without any results! She is very concerned because her mother has a history of colon cancer! The patient has been unable to work or maintain a social life because she's constantly worrying about her condition! What is this patient's most likely diagnosis?",Hypochondriasis,Somatic symptom disorder,Factitious disorder,Functional neurologic symptom disorder,Somatic symptom disorder,Gastrointestinal System,MedQA_USMLE,case_1762,ungendered
550,837,837,1763,"A 65-year-old man is brought to his primary care provider by his concerned wife! She reports he has had this ""thing"" on his eye for years and refuses to seek care! He denies any pain or discharge from the affected eye! A picture of his eye is shown below! Given the diagnosis, what are you most likely to discover when taking this patient's history?",He suffered from recurrent conjunctivitis in his youth,He suffered a burn to his eye while cleaning his bathroom with bleach 5 years earlier,"He experienced shingles three years ago, with a positive Hutchinson's sign","He grew up in Ecuador, where he worked outdoors as a farmer for 30 years","He grew up in Ecuador, where he worked outdoors as a farmer for 30 years",Dermatology,MedQA_USMLE,case_1763,ungendered
551,838,838,1765,"A 24-year-old woman presents to the labor and delivery floor in active labor at 40 weeks gestation! She has a prolonged course but ultimately vaginally delivers an 11 pound boy! On post operative day 2, she is noted to have uterine tenderness and decreased bowel sounds! She states she has been urinating more frequently as well! Her temperature is 102°F (38!9°C), blood pressure is 118/78 mmHg, pulse is 111/min, respirations are 17/min, and oxygen saturation is 98% on room air! Physical exam is notable for a non-distended abdomen and a tender uterus! Pulmonary exam reveals minor bibasilar crackles! Initial laboratory studies and a urinalysis are pending! Which of the following is the most likely diagnosis?",Urinary tract infection,Deep vein thrombosis,Endometritis,Atelectasis,Endometritis,Obstetrics and Gynecology,MedQA_USMLE,case_1765,ungendered
552,839,839,1767,"A 71-year-old man presents to his primary care doctor for a lesion on his skin! The patient states he is generally healthy but has noticed this lesion enlarging over the past several months! He worked in the navy and is not currently taking any medications! His temperature is 98!1°F (36!7°C), blood pressure is 123/83 mmHg, pulse is 85/min, respirations are 14/min, and oxygen saturation is 98% on room air! Physical exam is notable for the finding in Figure A on the patient's head! Which of the following is the most likely diagnosis?",Melanoma,Actinic keratosis,Squamous cell carcinoma,Basal cell carcinoma,Squamous cell carcinoma,Dermatology,MedQA_USMLE,case_1767,ungendered
553,840,840,1768,"A 55-year-old woman who is an established patient presents to your office! She is complaining of increased urination and increased thirst! She has recently began taking several over-the-counter vitamins and supplements! On further review, she reports she has also been having abdominal pain and constipation! She denies significant weight changes! Her fingerstick blood glucose in your office is 96 mg/dL!

Which of the following test is most likely to provide the diagnosis?",Calcium level,Pyridoxine levels,Niacin levels,Free T4 levels,Calcium level,Endocrinology,MedQA_USMLE,case_1768,ungendered
554,841,841,1769,"A 28-year-old homeless male with a past medical history significant for asthma comes to your clinic complaining of a chronic rash on his scalp and feet! He describes the rash as “dry and flaky,” and reports it has been present for at least a year! He was using a new dandruff shampoo he got over the counter, with little improvement! The patient reports it is extremely itchy at night, to the point that he can't sleep! On exam, you note a scaly patch of alopecia, enlarged lymph glands along the posterior aspect of his neck, and fine scaling in between his toes and on the heel and sides of his foot! His temperature is 99°F (37°C), blood pressure is 118/78 mmHg, and pulse is 81/min! Which of the following is the most accurate test for the suspected diagnosis?",CBC and total serum IgE,Microscopic visualization of skin scraping,Culture in Sabouraud liquid medium,KOH preparation of scalp scraping,Culture in Sabouraud liquid medium,Dermatology,MedQA_USMLE,case_1769,ungendered
